student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,Backlogs,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,is_repeater,income_group
203632,Female,CIVIL,No,Graduate,Yes,16,5,83,60484,5,5,58,2,0,Yes,1,0,medium
203636,Other,ARTS,No,Primary,Yes,21,6,64,34651,5,24,28,0,3,Yes,0,0,low
203639,Male,COMMERCE,Yes,unknown,No,19,6,80,29819,2,16,26,4,3,No,0,0,low
203640,Female,ME,No,Postgraduate,Yes,24,7,75,61868,5,23,40,3,7,Yes,0,0,medium
203641,Other,ARTS,No,unknown,No,19,6,63,56282,6,15,45,3,6,Yes,1,0,medium
203646,Female,CS,Yes,unknown,Yes,17,7,84,73683,4,9,42,0,6,No,1,0,medium
203649,Male,BIO,No,Secondary,Yes,25,7,72,46799,6,21,12,3,7,Yes,0,0,low
203649,Male,BIO,No,Secondary,Yes,25,7,72,46799,6,21,12,3,7,Yes,0,0,low
203650,Maleale,ME,Yes,unknown,No,21,6,81,58739,2,6,54,0,2,No,0,0,medium
203656,Female,unknown,No,Graduate,Yes,16,6,78,38624,3,7,18,0,8,Yes,0,0,low
203661,Female,COMMERCE,Yes,Graduate,Yes,20,6,72,30234,5,9,54,2,0,Yes,0,0,low
203666,Maleale,COMMERCE,No,Secondary,Yes,20,6,60,23904,4,22,23,2,7,No,1,0,low
203667,Female,BIO,Yes,Primary,Yes,22,6,68,54550,3,20,3,2,4,No,1,0,medium
203676,Maleale,ARTS,Yes,Postgraduate,Yes,21,5,78,37354,5,19,5,0,5,Yes,0,0,low
203677,Maleale,unknown,No,unknown,Yes,17,6,74,652,6,23,25,1,4,Yes,0,0,low
203678,Male,BIO,Yes,unknown,No,23,6,62,44421,4,9,25,1,4,Yes,0,0,low
203679,Male,ME,No,unknown,Yes,20,6,49,18009,6,19,50,4,9,No,0,0,low
203680,Female,CIVIL,No,Primary,No,20,7,72,38556,4,23,41,2,1,No,0,0,low
203682,Female,CIVIL,No,Postgraduate,Yes,18,6,60,19375,2,8,36,3,9,Yes,0,0,low
203683,Female,unknown,No,unknown,Yes,25,7,100,37176,3,5,58,3,5,No,0,0,low
203687,Male,CIVIL,No,Postgraduate,Yes,24,7,84,19283,5,22,34,3,0,No,0,0,low
203689,Other,CS,No,unknown,No,21,5,62,42736,6,22,0,3,5,No,0,0,low
203691,Other,BIO,Yes,unknown,No,18,5,81,70921,4,18,33,3,4,Yes,1,0,medium
203703,Other,unknown,No,unknown,Yes,18,5,92,45973,4,5,47,1,0,No,0,0,low
203706,Female,ARTS,Yes,Primary,No,25,7,78,44018,6,24,3,1,7,No,0,0,low
203709,Other,CIVIL,Yes,Graduate,No,21,7,72,76911,4,21,8,4,8,No,1,0,medium
203710,Male,CIVIL,No,unknown,No,19,7,67,29673,6,15,35,0,4,No,0,0,low
203716,Male,COMMERCE,No,Postgraduate,No,22,6,88,55460,4,15,28,0,6,Yes,0,0,medium
203717,Male,ARTS,No,Graduate,Yes,22,7,73,61012,3,19,36,4,0,No,0,0,medium
203723,Female,ARTS,Yes,Graduate,No,16,5,85,76914,3,18,22,1,7,No,0,0,medium
203728,Female,CIVIL,No,Secondary,Yes,26,5,83,108255,4,10,42,3,6,No,0,0,medium
203729,Other,COMMERCE,No,unknown,Yes,17,7,74,38469,5,16,52,1,9,No,0,0,low
203731,Male,BIO,No,Primary,No,22,7,92,36073,5,24,26,1,8,No,0,0,low
203735,Maleale,CIVIL,No,unknown,Yes,16,7,86,53506,5,22,44,0,6,No,0,0,medium
203741,Other,CS,Yes,unknown,Yes,26,6,82,66433,4,14,39,2,9,No,0,0,medium
203743,Other,unknown,No,Primary,No,20,5,64,74455,4,24,31,2,3,Yes,1,0,medium
203749,Male,COMMERCE,No,Graduate,Yes,24,5,79,48474,3,17,36,1,3,No,0,0,low
203752,Female,BIO,No,Graduate,Yes,19,5,71,75767,6,19,15,3,7,No,1,0,medium
203752,Female,BIO,No,Graduate,Yes,19,5,71,75767,6,19,15,3,7,No,1,0,medium
203754,Other,COMMERCE,No,Postgraduate,Yes,18,6,75,8951,5,18,19,3,4,No,0,0,low
203755,Male,CS,No,Postgraduate,No,16,6,74,39473,5,10,47,0,6,Yes,0,0,low
203761,Female,COMMERCE,No,Secondary,No,24,7,71,6699,4,13,46,4,4,Yes,0,0,low
203769,Maleale,COMMERCE,No,Secondary,No,20,5,63,32529,3,15,47,4,7,No,0,0,low
203771,Male,CS,No,unknown,Yes,23,6,70,33659,2,18,51,1,2,Yes,0,0,low
203779,Female,CIVIL,Yes,Graduate,No,25,7,89,59495,4,12,20,0,2,No,0,0,medium
203780,Maleale,CS,No,unknown,No,23,7,59,68892,3,7,59,1,7,No,0,0,medium
203783,Male,ARTS,Yes,Primary,Yes,25,5,54,66005,3,14,27,3,7,Yes,0,0,medium
203786,Other,COMMERCE,No,unknown,No,19,6,82,76900,3,22,20,0,8,No,0,0,medium
203787,Other,unknown,No,Postgraduate,No,18,7,65,67365,3,20,25,2,0,No,0,0,medium
203790,Other,ECE,No,Graduate,No,26,6,90,51731,2,14,47,0,6,Yes,1,0,medium
203793,Other,BIO,Yes,unknown,No,26,6,80,25310,2,24,58,2,0,No,0,0,low
203794,Male,ARTS,Yes,unknown,Yes,17,5,85,59833,4,22,57,0,5,Yes,0,0,medium
203796,Male,BIO,No,unknown,No,19,6,58,53546,4,10,33,4,5,No,0,0,medium
203800,Maleale,ECE,No,unknown,No,18,7,63,44735,4,24,28,1,7,No,0,0,low
203800,Maleale,ECE,No,unknown,No,18,7,63,44735,4,24,28,1,7,No,0,0,low
203803,Male,ARTS,No,Primary,No,16,6,87,23517,3,23,20,3,1,No,1,0,low
203804,Maleale,BIO,No,Graduate,Yes,23,6,67,56198,3,24,58,4,6,Yes,0,0,medium
203806,Other,CS,No,unknown,Yes,26,7,72,60731,3,13,21,0,9,No,0,0,medium
203807,Other,ME,No,Secondary,Yes,18,7,76,80992,5,10,47,0,8,No,0,0,medium
203812,Other,COMMERCE,Yes,unknown,No,19,6,84,78923,3,12,29,0,3,Yes,0,0,medium
203814,Female,unknown,No,unknown,No,23,6,100,69899,4,5,25,2,6,No,0,0,medium
203819,Maleale,ECE,No,Graduate,Yes,16,5,90,5050,6,20,56,0,3,Yes,0,0,low
203821,Male,ARTS,No,unknown,No,17,5,82,61377,4,17,12,0,0,Yes,0,0,medium
203823,Female,CIVIL,Yes,unknown,Yes,23,5,84,27175,3,6,40,2,1,No,1,0,low
203825,Other,CS,Yes,Postgraduate,No,16,7,60,58662,3,10,25,2,2,No,0,0,medium
203827,Female,ME,No,Secondary,Yes,18,5,78,74108,2,13,25,1,2,No,0,0,medium
203828,Male,BIO,Yes,Graduate,Yes,23,6,72,29158,6,9,9,3,9,No,1,0,low
203830,Female,CS,Yes,unknown,No,18,7,76,21299,4,16,52,0,3,No,0,0,low
203832,Maleale,CS,No,Secondary,Yes,19,5,73,36350,4,19,8,4,0,No,0,0,low
203834,Other,BIO,No,unknown,No,20,5,86,62402,4,22,41,1,6,Yes,0,0,medium
203839,Female,ECE,Yes,unknown,Yes,17,5,91,39072,5,19,32,1,1,No,1,0,low
203841,Maleale,ECE,Yes,Primary,No,23,6,81,5671,5,18,34,3,1,Yes,0,0,low
203845,Female,BIO,No,Secondary,Yes,19,7,76,33603,4,15,49,0,3,No,0,0,low
203846,Female,CIVIL,Yes,Primary,No,24,5,74,24723,6,22,41,4,3,No,1,0,low
203852,Female,BIO,Yes,unknown,Yes,25,6,72,60312,6,14,17,0,3,Yes,0,0,medium
203853,Female,ECE,Yes,unknown,Yes,17,7,63,65431,3,23,33,3,7,No,1,0,medium
203855,Female,ME,No,unknown,Yes,26,6,54,23108,5,9,4,1,3,Yes,0,0,low
203859,Maleale,CS,Yes,unknown,Yes,18,7,92,47726,2,14,59,1,0,Yes,1,0,low
203863,Female,unknown,Yes,unknown,No,19,5,70,50065,3,21,29,3,0,No,1,0,medium
203866,Female,CS,No,unknown,No,25,6,65,75230,5,9,2,0,3,No,1,0,medium
203867,Male,BIO,Yes,Postgraduate,No,24,5,55,82937,2,12,37,4,4,No,0,0,medium
203869,Female,CS,No,Secondary,Yes,17,5,83,46681,2,18,58,0,4,No,0,0,low
203871,Male,ECE,No,unknown,No,23,6,88,53649,5,6,20,3,6,No,1,0,medium
203874,Other,ARTS,No,Graduate,Yes,21,6,84,69613,4,23,37,3,2,No,1,0,medium
203876,Female,CS,No,Graduate,Yes,16,5,82,29222,4,15,40,1,0,No,0,0,low
203878,Maleale,unknown,No,unknown,No,20,5,76,8887,3,20,1,2,9,No,1,0,low
203879,Male,CS,Yes,Primary,No,16,5,82,22336,3,20,27,2,8,Yes,0,0,low
203884,Other,ME,Yes,unknown,Yes,18,6,71,34180,5,19,14,1,1,No,0,0,low
203885,Maleale,CS,No,Graduate,No,21,6,62,46037,5,19,33,2,1,No,1,0,low
203888,Female,COMMERCE,No,unknown,Yes,19,6,88,74908,4,15,33,1,1,No,0,0,medium
203890,Maleale,BIO,No,Secondary,No,21,7,85,48605,3,15,53,2,3,No,0,0,low
203894,Maleale,ARTS,Yes,Secondary,No,19,5,71,100593,2,5,29,0,9,No,0,0,medium
203901,Female,ME,No,Primary,Yes,17,7,70,70015,4,18,2,0,1,No,0,0,medium
203906,Female,CIVIL,Yes,unknown,Yes,18,6,83,49686,2,18,40,0,2,No,0,0,low
203908,Maleale,BIO,No,Primary,Yes,17,5,81,3185,5,14,43,3,5,No,0,0,low
203917,Male,ECE,No,Postgraduate,No,22,7,61,23134,4,5,45,1,1,No,1,0,low
203920,Female,CIVIL,No,Primary,No,26,5,90,37713,5,20,2,0,1,Yes,0,0,low
203921,Female,BIO,No,Postgraduate,Yes,24,7,78,19344,4,11,55,1,1,Yes,0,0,low
203922,Female,COMMERCE,Yes,unknown,No,17,6,72,40865,5,14,19,3,2,No,0,0,low
203923,Female,unknown,No,Postgraduate,Yes,24,6,84,73984,5,17,7,2,7,No,0,0,medium
203924,Male,COMMERCE,No,Primary,Yes,16,7,68,51668,5,5,11,4,6,No,0,0,medium
203925,Maleale,unknown,No,Graduate,Yes,26,7,92,14797,6,18,41,1,1,No,1,0,low
203930,Male,CS,No,Postgraduate,No,23,6,92,22259,6,22,22,4,7,No,0,0,low
203933,Female,BIO,No,Postgraduate,No,22,7,65,47222,5,22,8,2,7,Yes,1,0,low
203934,Maleale,ECE,No,unknown,No,19,5,81,63512,4,22,35,1,7,No,0,0,medium
203935,Other,COMMERCE,No,Graduate,Yes,20,5,72,56197,3,19,37,0,9,No,0,0,medium
203936,Female,CS,No,unknown,Yes,19,6,77,42171,5,18,45,0,8,No,0,0,low
203948,Maleale,CIVIL,No,Primary,No,21,7,77,60838,2,11,47,3,2,Yes,0,0,medium
203949,Female,unknown,No,unknown,No,24,7,91,42393,4,19,45,4,0,Yes,0,0,low
203952,Female,unknown,No,unknown,No,20,7,74,76256,6,16,2,0,1,No,0,0,medium
203953,Male,CS,No,unknown,Yes,20,5,70,74832,5,5,44,2,4,No,0,0,medium
203955,Other,BIO,Yes,Graduate,Yes,16,5,72,76078,5,20,51,2,2,Yes,0,0,medium
203958,Female,BIO,No,Graduate,Yes,20,7,77,62136,4,24,42,1,1,Yes,0,0,medium
203959,Other,CS,No,unknown,No,17,6,73,41713,5,14,18,4,3,No,0,0,low
203960,Female,ME,No,Secondary,No,21,7,69,60731,4,7,12,0,3,No,0,0,medium
203963,Female,ME,No,Postgraduate,No,24,7,79,32633,5,11,2,2,1,No,0,0,low
203969,Male,unknown,No,Secondary,No,18,6,68,110182,3,8,47,2,0,No,0,0,medium
203970,Male,CS,No,Graduate,Yes,26,5,82,24744,6,9,42,0,5,No,1,0,low
203971,Male,COMMERCE,No,unknown,No,23,7,69,78951,6,12,47,1,5,Yes,0,0,medium
203971,Male,COMMERCE,No,unknown,No,23,7,69,78951,6,12,47,1,5,Yes,0,0,medium
203972,Male,unknown,No,unknown,Yes,19,7,79,60118,3,23,16,3,9,Yes,0,0,medium
203977,Female,CIVIL,No,unknown,Yes,23,7,88,42444,4,22,32,3,6,No,0,0,low
203980,Other,ME,No,Graduate,No,17,7,64,41121,2,7,20,2,2,No,0,0,low
203982,Other,ARTS,Yes,unknown,No,25,7,59,58215,4,8,23,3,4,No,0,0,medium
203984,Other,ME,No,unknown,Yes,19,7,100,36262,3,21,50,1,2,Yes,0,0,low
203992,Female,CIVIL,Yes,Postgraduate,No,16,6,84,70363,6,6,14,1,1,No,0,0,medium
203995,Male,unknown,Yes,unknown,No,24,7,67,70170,4,8,2,2,7,Yes,0,0,medium
203996,Other,ECE,Yes,Primary,Yes,18,7,80,73454,2,10,50,3,0,No,0,0,medium
203998,Maleale,unknown,No,unknown,No,17,5,79,53344,2,5,14,1,3,Yes,0,0,medium
204000,Other,unknown,No,Secondary,Yes,22,5,63,82654,5,17,14,3,8,No,1,0,medium
204005,Other,CIVIL,No,Postgraduate,No,26,7,50,71433,4,5,33,0,3,No,0,0,medium
204007,Maleale,CIVIL,No,Secondary,Yes,22,6,62,58596,3,5,17,4,0,No,0,0,medium
204007,Maleale,CIVIL,No,Secondary,Yes,22,6,62,58596,3,5,17,4,0,No,0,0,medium
204009,Male,BIO,Yes,Primary,Yes,20,5,74,32979,4,17,55,2,2,No,0,0,low
204012,Male,ECE,Yes,unknown,Yes,25,7,69,32956,2,6,13,4,3,No,0,0,low
204015,Male,ME,No,unknown,Yes,22,7,97,49751,2,24,6,0,8,No,0,0,low
204019,Female,CIVIL,No,unknown,No,24,6,77,63396,6,22,46,1,6,No,1,0,medium
204020,Male,unknown,Yes,Secondary,No,19,5,77,75745,3,12,44,3,8,No,0,0,medium
204024,Female,ECE,No,unknown,Yes,18,5,84,13536,5,19,36,0,6,No,0,0,low
204025,Female,ARTS,No,Graduate,Yes,20,7,67,70687,4,18,27,1,7,Yes,0,0,medium
204026,Male,ARTS,No,Graduate,Yes,21,5,85,50263,6,24,42,1,5,No,0,0,medium
204027,Male,COMMERCE,No,Primary,No,20,6,80,63902,3,21,25,0,9,No,0,0,medium
204035,Female,unknown,Yes,unknown,No,23,7,74,52069,6,20,36,1,4,No,0,0,medium
204040,Female,BIO,Yes,Postgraduate,Yes,26,7,79,32730,5,13,44,0,4,No,0,0,low
204041,Male,CIVIL,No,Secondary,No,21,5,79,13470,2,6,42,0,6,No,0,0,low
204053,Female,CS,No,unknown,No,17,5,77,45037,6,9,1,1,0,Yes,1,0,low
204054,Male,unknown,No,Secondary,No,22,6,70,36202,6,22,27,4,8,No,1,0,low
204055,Maleale,CIVIL,Yes,Postgraduate,No,20,7,76,89991,5,18,29,3,1,No,1,0,medium
204056,Other,COMMERCE,Yes,unknown,No,24,6,66,40844,6,13,36,1,1,No,1,0,low
204058,Other,CS,Yes,unknown,No,20,7,85,49468,5,15,2,3,1,Yes,0,0,low
204058,Other,CS,Yes,unknown,No,20,7,85,49468,5,15,2,3,1,Yes,0,0,low
204059,Female,BIO,No,Secondary,Yes,18,7,73,50480,5,18,53,4,6,No,1,0,medium
204063,Female,ARTS,No,Secondary,Yes,19,6,63,79992,6,15,59,4,6,Yes,0,0,medium
204070,Female,CIVIL,No,unknown,No,21,6,75,71266,5,19,5,1,7,No,0,0,medium
204079,Male,CS,Yes,Postgraduate,Yes,21,5,84,-22879,2,12,47,2,7,No,1,0,unknown
204081,Female,ME,Yes,unknown,Yes,25,5,60,49267,2,15,39,4,9,Yes,0,0,low
204088,Female,COMMERCE,Yes,Postgraduate,No,19,7,83,63428,4,15,33,1,7,No,0,0,medium
204099,Other,ECE,No,unknown,No,17,5,82,45564,5,6,40,0,6,No,1,0,low
204101,Other,CS,No,unknown,No,18,5,77,53411,6,21,52,1,7,No,1,0,medium
204103,Male,ME,No,Postgraduate,No,26,7,92,58731,6,15,9,2,2,Yes,0,0,medium
204114,Male,ME,No,Secondary,Yes,23,6,93,37417,2,8,22,1,4,No,0,0,low
204120,Female,BIO,No,unknown,No,26,6,70,46291,3,22,9,1,2,No,1,0,low
204122,Male,BIO,No,Primary,No,16,6,90,32173,5,21,22,4,3,No,0,0,low
204125,Maleale,CS,No,Secondary,Yes,17,5,75,71664,5,10,59,3,0,No,0,0,medium
204127,Male,COMMERCE,No,Graduate,No,20,6,80,47132,5,12,13,1,8,No,0,0,low
204130,Maleale,unknown,No,Postgraduate,No,16,5,74,41993,4,19,13,0,6,No,0,0,low
204134,Male,ME,Yes,Secondary,No,17,6,93,48726,6,15,15,4,1,No,0,0,low
204139,Female,COMMERCE,Yes,unknown,No,16,5,58,30190,3,7,25,0,2,Yes,0,0,low
204142,Female,unknown,No,Postgraduate,Yes,17,7,78,34242,4,18,47,1,9,No,1,0,low
204143,Female,COMMERCE,Yes,Secondary,Yes,25,6,100,59332,5,13,2,0,0,No,1,0,medium
204144,Maleale,COMMERCE,No,Postgraduate,Yes,17,6,95,62540,2,19,33,3,2,Yes,0,0,medium
204145,Other,COMMERCE,No,Primary,No,20,7,75,31525,4,17,5,2,8,No,0,0,low
204157,Female,COMMERCE,No,Secondary,Yes,21,6,78,40538,2,16,40,4,5,No,0,0,low
204158,Male,CIVIL,Yes,Secondary,Yes,20,7,96,28480,2,18,11,1,0,No,0,0,low
204165,Male,CIVIL,No,Graduate,Yes,17,6,91,55895,5,12,56,4,7,No,1,0,medium
204171,Maleale,ME,Yes,unknown,Yes,21,6,65,44318,6,24,52,4,7,Yes,0,0,low
204173,Female,ECE,Yes,Postgraduate,No,21,5,84,80325,2,19,9,4,9,No,0,0,medium
204174,Male,ME,Yes,unknown,Yes,21,7,81,63829,3,12,3,2,3,No,0,0,medium
204178,Other,BIO,No,Primary,No,23,7,83,41401,5,17,53,2,6,No,0,0,low
204182,Female,unknown,No,unknown,Yes,24,7,74,58356,3,15,9,1,6,Yes,0,0,medium
204185,Female,ARTS,No,Postgraduate,Yes,24,7,48,16022,4,22,20,4,7,No,0,0,low
204186,Male,CIVIL,No,unknown,Yes,22,7,83,526890,6,22,19,4,2,No,0,0,high
204186,Male,CIVIL,No,unknown,Yes,22,7,83,526890,6,22,19,4,2,No,0,0,high
204190,Female,ECE,Yes,Graduate,No,22,6,47,62745,3,10,21,2,3,No,1,0,medium
204196,Male,CIVIL,Yes,Primary,Yes,25,7,76,74833,4,8,43,0,5,No,0,0,medium
204197,Female,unknown,Yes,unknown,Yes,25,6,68,60243,6,21,3,4,4,No,1,0,medium
204200,Female,ARTS,Yes,Secondary,No,24,6,62,48728,2,19,50,3,9,Yes,1,0,low
204202,Maleale,CIVIL,Yes,Primary,Yes,25,7,80,42741,2,19,17,4,7,No,0,0,low
204203,Male,ARTS,No,Postgraduate,Yes,19,5,74,74857,3,21,43,1,8,No,0,0,medium
204206,Other,CS,No,Secondary,Yes,25,7,69,16965,5,17,28,4,2,Yes,0,0,low
204214,Male,COMMERCE,No,unknown,No,16,7,61,27724,4,5,54,3,1,No,1,0,low
204219,Male,CIVIL,Yes,unknown,Yes,18,6,84,88344,6,11,25,4,1,No,0,0,medium
204220,Maleale,BIO,Yes,unknown,No,24,6,70,33082,4,16,7,1,2,No,1,0,low
204223,Other,CS,No,Graduate,Yes,16,7,85,43680,4,7,9,1,8,No,0,0,low
204226,Maleale,CIVIL,No,Graduate,Yes,25,5,82,86645,3,23,35,1,1,Yes,0,0,medium
204227,Maleale,unknown,No,Secondary,Yes,21,6,64,12067,6,9,58,2,2,No,1,0,low
204230,Female,COMMERCE,No,Postgraduate,Yes,21,5,91,44770,6,10,4,2,4,Yes,0,0,low
204231,Female,COMMERCE,No,Secondary,Yes,22,5,72,19350,2,14,4,0,8,No,0,0,low
204233,Other,unknown,No,unknown,No,18,6,68,66264,4,24,25,1,4,Yes,0,0,medium
204237,Male,ARTS,No,Primary,No,18,7,72,68916,4,9,32,3,5,Yes,0,0,medium
204238,Female,ECE,Yes,Postgraduate,Yes,21,6,90,45886,6,19,38,0,8,No,0,0,low
204240,Other,ARTS,Yes,unknown,Yes,18,7,83,29945,3,23,57,0,0,Yes,0,0,low
204248,Female,BIO,No,Primary,Yes,17,6,71,64678,2,17,57,0,3,No,1,0,medium
204249,Female,ARTS,Yes,Graduate,Yes,19,7,54,56194,4,19,16,3,4,No,0,0,medium
204252,Female,ECE,No,Secondary,Yes,20,7,66,54745,3,8,34,0,8,No,0,0,medium
204253,Female,CS,No,Graduate,No,26,6,68,68840,4,24,18,0,3,No,1,0,medium
204262,Maleale,ECE,Yes,unknown,Yes,24,7,75,34429,5,6,28,3,4,No,1,0,low
204264,Female,CS,No,Primary,No,21,5,97,81389,2,10,28,4,4,No,0,0,medium
204265,Female,ME,Yes,unknown,No,16,5,55,63764,3,18,33,1,8,No,1,0,medium
204267,Female,ME,No,Primary,Yes,20,6,85,41850,4,17,29,3,0,No,0,0,low
204268,Other,BIO,Yes,Graduate,No,16,7,81,46745,6,8,59,4,6,No,0,0,low
204271,Other,COMMERCE,No,unknown,Yes,25,6,83,81951,6,11,16,3,5,No,0,0,medium
204281,Female,BIO,No,unknown,Yes,24,5,81,35679,2,7,10,2,0,Yes,1,0,low
204282,Maleale,ECE,No,Secondary,No,20,6,78,55905,3,6,15,1,1,Yes,0,0,medium
204283,Female,COMMERCE,No,Primary,No,22,7,60,41916,2,17,5,2,4,No,0,0,low
204287,Maleale,BIO,Yes,Graduate,Yes,17,6,37,86294,3,12,21,1,1,No,1,0,medium
204288,Female,CS,No,Postgraduate,No,23,7,90,15456,5,9,45,2,7,No,0,0,low
204298,Other,CIVIL,No,unknown,Yes,17,7,68,38338,4,13,2,0,1,No,1,0,low
204303,Male,BIO,Yes,Graduate,Yes,19,6,76,92359,5,8,4,2,3,No,0,0,medium
204312,Male,CIVIL,No,unknown,No,20,5,65,63693,4,6,47,4,6,Yes,1,0,medium
204316,Male,ARTS,No,Postgraduate,Yes,25,7,82,59032,3,16,6,1,0,Yes,0,0,medium
204317,Female,ARTS,No,Primary,Yes,25,5,76,28631,6,11,15,0,5,No,1,0,low
204321,Other,unknown,Yes,Postgraduate,No,26,6,81,48165,4,21,42,2,8,Yes,1,0,low
204322,Maleale,ECE,Yes,Postgraduate,No,26,5,66,25849,2,20,26,4,2,Yes,0,0,low
204330,Male,CIVIL,No,unknown,No,21,6,84,64577,3,9,32,0,0,No,0,0,medium
204337,Female,COMMERCE,No,Postgraduate,No,23,5,62,74769,3,18,18,4,7,No,1,0,medium
204337,Female,COMMERCE,No,Postgraduate,No,23,5,62,74769,3,18,18,4,7,No,1,0,medium
204343,Maleale,ME,Yes,unknown,No,24,7,84,64542,4,20,58,4,8,Yes,0,0,medium
204350,Maleale,ARTS,Yes,unknown,Yes,25,6,90,16951,5,15,47,1,2,Yes,1,0,low
204352,Female,ECE,No,Postgraduate,Yes,26,5,72,36965,4,14,40,2,9,No,1,0,low
204354,Female,unknown,No,unknown,No,17,6,49,45218,5,16,14,3,8,No,0,0,low
204358,Other,BIO,Yes,unknown,Yes,18,7,91,42141,4,23,52,1,4,No,0,0,low
204359,Other,unknown,Yes,unknown,No,17,5,45,42156,4,17,29,3,2,Yes,1,0,low
204375,Other,ME,No,Secondary,Yes,16,7,90,43538,5,15,40,1,6,Yes,0,0,low
204376,Maleale,BIO,Yes,Postgraduate,No,19,7,100,47523,2,9,12,2,4,No,0,0,low
204379,Male,CIVIL,No,Secondary,Yes,22,6,67,53027,6,20,53,1,0,No,1,0,medium
204383,Female,unknown,No,unknown,No,26,5,68,96936,4,5,46,3,0,No,1,0,medium
204391,Female,ECE,No,unknown,No,22,7,100,-10411,2,8,17,4,0,Yes,0,0,unknown
204393,Other,ARTS,No,unknown,No,20,7,87,54870,2,16,20,0,7,Yes,0,0,medium
204403,Maleale,CS,Yes,Secondary,No,26,7,82,46919,2,11,32,2,2,Yes,0,0,low
204404,Female,ECE,Yes,Secondary,No,18,7,78,65311,5,14,59,3,1,Yes,0,0,medium
204409,Other,COMMERCE,Yes,unknown,Yes,23,7,66,32070,3,10,30,0,0,No,0,0,low
204412,Other,COMMERCE,Yes,unknown,Yes,23,5,78,58390,5,17,54,3,0,No,0,0,medium
204413,Male,CS,Yes,Postgraduate,No,17,5,64,44020,5,21,5,1,7,No,0,0,low
204418,Maleale,unknown,No,Graduate,No,26,5,93,16894,4,10,25,3,4,No,1,0,low
204425,Female,BIO,No,Primary,No,17,7,79,30776,6,6,53,0,5,Yes,0,0,low
204427,Female,ME,No,Postgraduate,Yes,19,6,86,46226,4,24,38,3,4,Yes,0,0,low
204428,Other,ME,No,Graduate,No,18,6,68,64000,6,19,37,1,0,No,1,0,medium
204431,Male,CS,No,Graduate,No,20,6,78,26482,5,18,51,1,4,No,0,0,low
204434,Female,unknown,No,Secondary,Yes,18,5,89,51512,4,23,8,1,7,No,0,0,medium
204445,Female,ECE,Yes,unknown,Yes,22,5,82,37950,4,21,23,4,7,No,0,0,low
204446,Other,ME,Yes,unknown,No,26,7,84,71249,4,12,11,0,1,No,0,0,medium
204447,Female,COMMERCE,Yes,Secondary,Yes,21,7,85,61762,3,10,30,3,3,No,0,0,medium
204450,Other,ECE,No,Graduate,No,25,6,81,30007,6,9,30,2,9,No,0,0,low
204455,Maleale,CIVIL,No,Graduate,Yes,20,7,81,38780,5,17,18,0,4,No,0,0,low
204465,Male,ARTS,No,unknown,No,25,5,69,43154,5,22,53,1,7,No,1,0,low
204466,Maleale,unknown,No,unknown,Yes,19,5,55,53655,4,17,28,3,2,No,0,0,medium
204474,Female,BIO,No,Postgraduate,Yes,22,6,65,64391,5,14,33,2,0,No,0,0,medium
204477,Other,unknown,No,unknown,No,24,6,68,41376,4,9,4,4,8,Yes,1,0,low
204478,Male,COMMERCE,Yes,Graduate,No,17,6,80,43763,4,14,25,3,9,Yes,0,0,low
204482,Female,ARTS,No,unknown,Yes,20,6,95,41564,3,22,54,0,5,Yes,0,0,low
204484,Other,ARTS,No,unknown,Yes,20,7,70,54513,5,17,34,1,1,Yes,0,0,medium
204484,Other,ARTS,No,unknown,Yes,20,7,70,54513,5,17,34,1,1,Yes,0,0,medium
204486,Female,ECE,No,Postgraduate,Yes,21,7,83,43824,4,21,50,0,8,Yes,1,0,low
204488,Maleale,ME,No,unknown,No,16,5,58,65055,5,16,40,4,4,No,1,0,medium
204491,Maleale,BIO,No,Secondary,No,22,7,67,70900,6,10,29,0,1,Yes,1,0,medium
204494,Female,CIVIL,No,Primary,No,23,7,75,64578,4,24,58,3,7,No,0,0,medium
204495,Other,unknown,No,unknown,Yes,20,7,79,44915,3,12,16,3,6,Yes,0,0,low
204496,Female,CIVIL,No,unknown,Yes,20,6,67,93976,6,8,10,2,8,No,1,0,medium
204497,Female,COMMERCE,No,unknown,Yes,26,7,57,21187,6,23,44,1,6,No,0,0,low
204503,Male,unknown,Yes,unknown,Yes,24,6,51,52866,3,12,50,3,4,No,1,0,medium
204504,Female,CIVIL,No,unknown,No,18,6,57,51256,6,20,35,4,4,Yes,1,0,medium
204506,Female,ECE,No,unknown,No,18,7,86,38775,3,19,54,1,6,No,0,0,low
204507,Female,CIVIL,No,unknown,No,21,5,87,37012,6,5,42,4,0,Yes,0,0,low
204515,Female,ECE,No,unknown,Yes,24,6,65,42065,3,7,39,4,5,No,0,0,low
204516,Female,BIO,Yes,Postgraduate,No,26,6,80,63860,2,17,0,0,2,Yes,0,0,medium
204518,Female,ME,No,Postgraduate,No,20,6,62,48599,2,13,33,2,9,No,1,0,low
204526,Male,COMMERCE,Yes,unknown,No,20,5,78,15099,2,16,23,2,3,No,1,0,low
204527,Male,ECE,No,unknown,Yes,16,5,64,77489,6,12,36,0,2,Yes,1,0,medium
204528,Male,COMMERCE,No,Secondary,Yes,17,6,92,36026,6,24,42,0,2,No,0,0,low
